"Date,""Game"",""Earnings"",""Players"",""Tournaments"""
"2019-06-01,""Mortal Kombat 11"",25532.35,31,4"
"2019-06-01,""Space Junkies"",24600,8,1"
"2019-06-01,""Chess.com"",21402,18,2"
"2019-06-01,""Stardew Valley"",19250,28,1"
"2019-06-01,""Mordhau"",16500,40,2"
"2019-06-01,""FIFA 19"",15744.36,17,4"
"2019-06-01,""Dead or Alive 6"",13870,14,2"
"2019-06-01,""CrossFire"",13225,40,1"
"2019-06-01,""Age of Empires"",10632,28,7"
"2019-06-01,""Guns of Boom"",10000,4,1"
"2019-06-01,""Minecraft"",10000,2,1"
"2019-06-01,""Age of Empires II"",8909.38,38,12"
"2019-06-01,""rFactor 2"",7840,8,1"
"2019-06-01,""Project M"",6762,18,2"
"2019-06-01,""Point Blank"",6492.29,18,1"
"2019-06-01,""Dragon Ball FighterZ"",5775.5,13,3"
"2019-06-01,""TrackMania 2: Stadium"",5043.27,15,3"
"2019-06-01,""Soul Calibur VI"",4620,15,3"
"2019-06-01,""BlazBlue: Cross Tag Battle"",2610,14,2"
"2019-06-01,""Under Night In-Birth EXE: Late[st]"",2013.06,11,2"
"2019-06-01,""Project Cars 2"",2000,9,4"
"2019-06-01,""Team Fortress 2"",1925,34,1"
"2019-06-01,""Samurai Shodown (2019)"",1680,8,1"
"2019-06-01,""Dota Underlords"",1600,11,3"
"2019-06-01,""Gears of War 4"",1500,25,3"
"2019-06-01,""Guilty Gear Xrd REV 2"",1436.51,14,3"
"2019-06-01,""Lichess"",1100,8,2"
"2019-06-01,""Teamfight Tactics"",1039.65,3,1"
"2019-06-01,""Age of Empires III"",1032,9,8"
"2019-06-01,""Windjammers"",1000,8,1"
"2019-06-01,""King of Fighters XIV"",850,3,1"
"2019-06-01,""Power Rangers: Battle for the Grid"",850,3,1"
"2019-06-01,""ARMS"",761,12,3"
"2019-06-01,""BlazBlue: Central Fiction"",640,8,1"
"2019-06-01,""Artifact Classic"",530,8,4"
"2019-06-01,""Street Fighter III: 3rd Strike"",415.5,3,1"
"2019-06-01,""Super Street Fighter II Turbo"",264.4,3,1"
"2019-06-01,""iRacing.com"",111,1,1"
"2019-06-01,""Age of Mythology"",100,3,1"
"2019-06-01,""Super Smash Bros. Brawl"",76.38,3,1"
"2019-06-01,""Mario Kart 8 Deluxe"",50,1,1"
"2019-06-01,""Ring of Elysium"",0,9,1"
"2019-07-01,""Fortnite"",36713555.9,857,33"
"2019-07-01,""Call of Duty: Black Ops 4"",2999500,162,5"
"2019-07-01,""Counter-Strike: Global Offensive"",2757756.73,1307,84"
"2019-07-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",1267672.54,340,14"
"2019-07-01,""Arena of Valor"",640000,55,2"
"2019-07-01,""Overwatch"",506454.51,111,3"
"2019-07-01,""FIFA 19"",5e+05,128,2"
"2019-07-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",474414.31,147,3"
"2019-07-01,""Dota 2"",319167.75,166,12"
"2019-07-01,""Rainbow Six Siege"",275562.62,224,13"
"2019-07-01,""League of Legends"",247608.22,310,16"
"2019-07-01,""Hearthstone"",232327.2,83,10"
"2019-07-01,""Clash Royale"",230000,51,2"
"2019-07-01,""StarCraft II"",208912.46,117,36"
"2019-07-01,""Gears 5"",2e+05,40,1"
"2019-07-01,""Teamfight Tactics"",151000,66,3"
"2019-07-01,""CrossFire"",146840,50,2"
"2019-07-01,""Rocket League"",113850.28,129,30"
"2019-07-01,""Paladins"",110000,34,1"
"2019-07-01,""Sea of Thieves"",1e+05,67,4"
"2019-07-01,""Super Smash Bros. Ultimate"",96742.1,463,130"
"2019-07-01,""Mortal Kombat 11"",90542.99,67,9"
"2019-07-01,""Apex Legends"",90000,75,7"
"2019-07-01,""Clash of Clans"",85000,12,2"
"2019-07-01,""Quake Champions"",65000,20,1"
"2019-07-01,""World of WarCraft"",60000,46,6"
"2019-07-01,""Minecraft"",54160,11,6"
"2019-07-01,""WarCraft III"",45000,3,1"
"2019-07-01,""Brawlhalla"",42750,65,11"
"2019-07-01,""Tekken 7"",38574.78,49,12"
"2019-07-01,""Magic: The Gathering Arena"",37000,51,4"
"2019-07-01,""Auto Chess"",35522.28,31,1"
"2019-07-01,""Street Fighter V: Arcade Edition"",34040.91,32,6"
"2019-07-01,""Heroes of the Storm"",25110.15,55,4"
"2019-07-01,""rFactor 2"",19968,12,2"
"2019-07-01,""Soul Calibur VI"",15628.03,15,3"
"2019-07-01,""Farming Simulator 19"",13316.27,24,1"
"2019-07-01,""Shadowverse"",11900,24,3"
"2019-07-01,""Super Smash Bros. Melee"",10033.15,77,16"
"2019-07-01,""Halo 3"",10000,8,1"
"2019-07-01,""Assetto Corsa"",9509.6,4,2"
"2019-07-01,""Free Fire"",9336.49,18,1"
"2019-07-01,""King of Fighters 98"",7445.57,6,2"
"2019-07-01,""King of Fighters XIV"",7399.51,3,1"
"2019-07-01,""Age of Empires II"",5633.95,31,10"
"2019-07-01,""Dragon Ball FighterZ"",5587.52,33,7"
"2019-07-01,""Dead or Alive 6"",5302.67,13,3"
"2019-07-01,""StarCraft: Remastered"",4734.89,11,6"
"2019-07-01,""Age of Empires III"",4370,11,4"
"2019-07-01,""Mobile Legends: Bang Bang"",3570.43,15,1"
"2019-07-01,""TrackMania 2: Stadium"",3294.81,26,9"
"2019-07-01,""Samurai Shodown (2019)"",2549.96,13,3"
"2019-07-01,""Gears of War 4"",2500,31,5"
"2019-07-01,""Project Cars 2"",2000,8,4"
"2019-07-01,""Battalion 1944"",1500,15,3"
"2019-07-01,""Brawl Stars"",1500,4,1"
"2019-07-01,""Chess.com"",1400.1,11,1"
"2019-07-01,""Doom II: Hell on Earth"",1200,1,1"
"2019-07-01,""Quake II"",1200,1,1"
"2019-07-01,""QuakeWorld"",1200,1,1"
"2019-07-01,""Under Night In-Birth EXE: Late[st]"",1138.82,14,3"
"2019-07-01,""Lichess"",1100,7,2"
"2019-07-01,""Virtua Fighter 5: Ultimate Showdown"",1000,5,1"
"2019-07-01,""BlazBlue: Cross Tag Battle"",933.69,11,2"
"2019-07-01,""Injustice 2"",850,3,1"
"2019-07-01,""Rivals of Aether"",850,3,1"
"2019-07-01,""Artifact Classic"",626,8,4"
"2019-07-01,""Ultra Street Fighter IV"",615.61,6,2"
"2019-07-01,""Guilty Gear Xrd REV 2"",581.98,7,2"
"2019-07-01,""Ultimate Marvel vs. Capcom 3"",428.47,6,2"
"2019-07-01,""BlazBlue: Central Fiction"",382.41,4,1"
"2019-07-01,""Pokkén Tournament DX"",260.97,3,1"
"2019-07-01,""Age of Mythology"",250,3,2"
"2019-07-01,""Mario Kart 8 Deluxe"",229.44,3,1"
"2019-07-01,""Mystery Game Tournament"",195,11,1"
"2019-07-01,""Fighting EX Layer"",152.96,3,1"
"2019-07-01,""Age of Empires"",150,2,1"
"2019-07-01,""Project M"",145,3,1"
"2019-07-01,""Mordhau"",123,0,1"
"2019-07-01,""Sailor Moon S"",115.13,3,1"
"2019-07-01,""Super Street Fighter II Turbo"",92.11,3,1"
"2019-07-01,""Samurai Shodown V Special"",61.4,3,1"
"2019-07-01,""ARMS"",50,3,1"
"2019-08-01,""Dota 2"",34460762.14,422,28"
"2019-08-01,""Arena of Valor"",4547648,60,1"
"2019-08-01,""Fortnite"",3470100.01,1011,56"
"2019-08-01,""Call of Duty: Black Ops 4"",2095647,180,2"
"2019-08-01,""Overwatch"",1031180.64,422,8"
"2019-08-01,""League of Legends"",944489.3,643,27"
"2019-08-01,""NBA 2K19"",720000,40,1"
"2019-08-01,""Rainbow Six Siege"",693107.45,203,10"
"2019-08-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",549021.62,210,6"
"2019-08-01,""Hearthstone"",533790,242,9"
"2019-08-01,""FIFA 19"",530388.57,49,3"
"2019-08-01,""CrossFire"",497016.61,103,2"
"2019-08-01,""CrossFire Mobile"",486219,59,1"
"2019-08-01,""Counter-Strike: Global Offensive"",362063.12,546,50"
"2019-08-01,""Apex Legends"",354873,170,5"
"2019-08-01,""Mobile Legends: Bang Bang"",236991.34,65,1"
"2019-08-01,""StarCraft II"",187553.79,159,47"
"2019-08-01,""Super Smash Bros. Ultimate"",132859.09,358,84"
"2019-08-01,""Magic: The Gathering Arena"",80000,36,6"
"2019-08-01,""Rocket League"",77538.9,145,42"
"2019-08-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",71743.5,15,2"
"2019-08-01,""Street Fighter V: Arcade Edition"",70749.17,14,3"
"2019-08-01,""Ring of Elysium"",60000,3,1"
"2019-08-01,""iRacing.com"",53330,44,3"
"2019-08-01,""Pokémon VGC"",51500,16,1"
"2019-08-01,""Samurai Shodown (2019)"",47290,8,1"
"2019-08-01,""Minecraft"",44168,8,5"
"2019-08-01,""Clash of Clans"",40000,0,1"
"2019-08-01,""Tekken 7"",33777.62,32,8"
"2019-08-01,""Super Smash Bros. Melee"",31964.45,80,12"
"2019-08-01,""Mortal Kombat 11"",31770,24,3"
"2019-08-01,""Brawlhalla"",25500,41,6"
"2019-08-01,""Halo 3"",25000,17,1"
"2019-08-01,""Chess.com"",23400.01,23,3"
"2019-08-01,""Dragon Ball FighterZ"",23052.98,22,3"
"2019-08-01,""World of WarCraft"",20000,32,2"
"2019-08-01,""Asphalt 9: Legends"",19620,3,1"
"2019-08-01,""Dota Underlords"",16860.92,14,3"
"2019-08-01,""Free Fire"",16654,119,2"
"2019-08-01,""Age of Empires II"",16009.43,50,11"
"2019-08-01,""Farming Simulator 19"",13351.37,24,1"
"2019-08-01,""Under Night In-Birth EXE: Late[st]"",12132.59,17,3"
"2019-08-01,""WarCraft III"",11986.39,36,5"
"2019-08-01,""Heroes of the Storm"",11984.72,75,3"
"2019-08-01,""Shadowverse"",11900,24,3"
"2019-08-01,""rFactor 2"",10260,23,3"
"2019-08-01,""Battalion 1944"",10000,20,3"
"2019-08-01,""Call of Duty: Blackout"",10000,12,1"
"2019-08-01,""Assetto Corsa"",9797.5,5,2"
"2019-08-01,""Team Fortress 2"",9742.76,50,2"
"2019-08-01,""Soul Calibur VI"",7460,8,1"
"2019-08-01,""Million Arthur: Arcana Blood"",7000,3,1"
"2019-08-01,""BlazBlue: Cross Tag Battle"",6728.57,11,2"
"2019-08-01,""Super Smash Bros. for Wii U"",5840,12,2"
"2019-08-01,""Quake Champions"",5286.91,6,1"
"2019-08-01,""Super Smash Bros."",4230,20,2"
"2019-08-01,""Age of Empires"",4007,25,3"
"2019-08-01,""Brawl Stars"",3600,13,3"
"2019-08-01,""osu!"",2342.48,23,3"
"2019-08-01,""Super Smash Bros. Brawl"",2340,12,2"
"2019-08-01,""Project Cars 2"",2000,10,4"
"2019-08-01,""StarCraft: Remastered"",1907.1,9,5"
"2019-08-01,""Naruto Shippuden: Ultimate Ninja Storm 4"",1700,5,2"
"2019-08-01,""Gears of War 4"",1500,24,3"
"2019-08-01,""Guilty Gear Xrd REV 2"",1227.08,9,2"
"2019-08-01,""FIFA 20"",1000,1,1"
"2019-08-01,""BlazBlue: Central Fiction"",725,3,1"
"2019-08-01,""Artifact Classic"",628,6,4"
"2019-08-01,""Puyo Puyo Tetris"",621.08,9,2"
"2019-08-01,""Age of Mythology"",599,8,4"
"2019-08-01,""Vampire Savior"",590,3,1"
"2019-08-01,""King of Fighters XIV"",530,3,1"
"2019-08-01,""Age of Empires III"",500,7,3"
"2019-08-01,""Kill la Kill the Game: IF"",470,3,1"
"2019-08-01,""TrackMania 2: Stadium"",389.82,8,3"
"2019-08-01,""Melty Blood: Actress Again Current Code"",345,3,1"
"2019-08-01,""Teenage Mutant Ninja Turtles: Tournament Fighters"",320,4,1"
"2019-08-01,""Ultra Fight Da! Kyanta 2"",320,3,1"
"2019-08-01,""Dengeki Bunko: Fighting Climax Ignition"",315,3,1"
"2019-08-01,""Persona 4 Arena Ultimax"",300,3,1"
"2019-08-01,""Guilty Gear XX Accent Core Plus R"",280,3,1"
"2019-08-01,""Street Fighter III: 3rd Strike"",279.92,3,1"
"2019-08-01,""Koihime Enbu"",255,3,1"
"2019-08-01,""Sailor Moon S"",250,4,1"
"2019-08-01,""Garou: Mark of the Wolves"",225,3,1"
"2019-08-01,""Fighter's History Dynamite"",195,3,1"
"2019-08-01,""Catherine: Full Body"",185,3,1"
"2019-08-01,""Catherine"",180,3,1"
"2019-08-01,""Tatsunoko vs. Capcom: Ultimate All-Stars"",180,3,1"
"2019-08-01,""Puyo Puyo Champions"",175,3,1"
"2019-08-01,""Project Justice"",165,3,1"
"2019-08-01,""ARMS"",150,4,1"
"2019-08-01,""Nitroplus Blasterz: Heroines Infinite Duel"",150,3,1"
"2019-08-01,""Hokuto no Ken"",145,3,1"
"2019-08-01,""Arcana Heart 3: Love Max Six Stars!!!!!"",110,3,1"
"2019-08-01,""Rivals of Aether"",105,3,1"
"2019-08-01,""Pokkén Tournament DX"",95,3,1"
"2019-08-01,""Umineko: Golden Fantasia"",90,3,1"
"2019-08-01,""Aquapazza: Aquaplus Dream Match"",85,3,1"
"2019-08-01,""Age of Empires Online"",70,2,1"
"2019-08-01,""Guilty Gear"",32,3,1"
"2019-08-01,""Yu-Gi-Oh! Duel Links"",20,1,1"
"2019-09-01,""Fortnite"",9415483.96,1343,98"
"2019-09-01,""Overwatch"",3811048.85,212,5"
"2019-09-01,""Counter-Strike: Global Offensive"",2550591.44,908,72"
"2019-09-01,""League of Legends"",1442973.29,590,23"
"2019-09-01,""Apex Legends"",1050001,150,3"
"2019-09-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",697245.2,336,9"
"2019-09-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",424692.36,153,3"
"2019-09-01,""Dota 2"",416160.29,348,35"
"2019-09-01,""StarCraft II"",259195.77,118,28"
"2019-09-01,""Street Fighter V: Arcade Edition"",155052.53,47,8"
"2019-09-01,""World of WarCraft"",136000,44,2"
"2019-09-01,""Clash of Clans"",131532,12,4"
"2019-09-01,""Teamfight Tactics"",125000,52,2"
"2019-09-01,""Rocket League"",115510.31,129,32"
"2019-09-01,""iRacing.com"",105470,20,3"
"2019-09-01,""Heroes of the Storm"",83217,21,4"
"2019-09-01,""Arena of Valor"",81107.6,65,2"
"2019-09-01,""Tekken 7"",80102,62,17"
"2019-09-01,""StarCraft: Remastered"",77740,42,7"
"2019-09-01,""Rainbow Six Siege"",76933.27,207,12"
"2019-09-01,""Shadowverse"",71213.49,32,4"
"2019-09-01,""Super Smash Bros. Ultimate"",52580.16,270,67"
"2019-09-01,""Borderlands 3"",50000,16,1"
"2019-09-01,""Free Fire"",50000,53,1"
"2019-09-01,""Halo 3"",50000,32,1"
"2019-09-01,""Brawlhalla"",40031.5,53,5"
"2019-09-01,""Auto Chess"",40000,12,2"
"2019-09-01,""World of Tanks"",40000,34,1"
"2019-09-01,""FIFA Online 4"",35427.92,40,1"
"2019-09-01,""Hearthstone"",35087.81,47,10"
"2019-09-01,""Mortal Kombat 11"",33859.1,38,6"
"2019-09-01,""Assetto Corsa"",33722.8,18,4"
"2019-09-01,""Asphalt 9: Legends"",31900,4,1"
"2019-09-01,""Minecraft"",30000,4,3"
"2019-09-01,""Farming Simulator 19"",26393.43,40,2"
"2019-09-01,""Point Blank"",21338.63,13,1"
"2019-09-01,""WarCraft III"",20459.6,12,3"
"2019-09-01,""Dead or Alive 6"",16760,15,2"
"2019-09-01,""RaceRoom Racing Experience"",16450,17,2"
"2019-09-01,""Magic: The Gathering Arena"",16000,25,4"
"2019-09-01,""Street Fighter V"",15000,8,1"
"2019-09-01,""CrossFire"",13110,40,1"
"2019-09-01,""Age of Empires II"",11555,29,10"
"2019-09-01,""Gran Turismo Sport"",10080,10,1"
"2019-09-01,""Super Smash Bros. Melee"",8559.05,50,12"
"2019-09-01,""Dragon Ball FighterZ"",5245.8,34,6"
"2019-09-01,""Call of Duty: Blackout"",5000,4,1"
"2019-09-01,""Samurai Shodown (2019)"",3164.45,17,4"
"2019-09-01,""Soul Calibur VI"",3087.3,9,3"
"2019-09-01,""Under Night In-Birth EXE: Late[st]"",2760,8,1"
"2019-09-01,""Guilty Gear Xrd REV 2"",2540,11,2"
"2019-09-01,""Dota Underlords"",2481.3,20,6"
"2019-09-01,""Lichess"",2200,14,4"
"2019-09-01,""FIFA 20"",2054.62,3,4"
"2019-09-01,""Project Cars 2"",2000,9,4"
"2019-09-01,""BlazBlue: Cross Tag Battle"",1930,11,2"
"2019-09-01,""Chess.com"",1402,8,1"
"2019-09-01,""BlazBlue: Central Fiction"",1320,8,1"
"2019-09-01,""Brawl Stars"",1200,9,1"
"2019-09-01,""rFactor 2"",1130,3,2"
"2019-09-01,""TrackMania 2: Stadium"",1102.77,10,4"
"2019-09-01,""Melty Blood: Actress Again Current Code"",740,8,1"
"2019-09-01,""Skullgirls 2nd Encore"",630,3,1"
"2019-09-01,""Ultimate Marvel vs. Capcom 3"",600,4,2"
"2019-09-01,""Artifact Classic"",562,6,3"
"2019-09-01,""ARMS"",500,4,1"
"2019-09-01,""Gears of War 4"",500,10,1"
"2019-09-01,""Guilty Gear XX Accent Core Plus R"",500,3,1"
"2019-09-01,""Sailor Moon S"",450,4,2"
"2019-09-01,""Million Arthur: Arcana Blood"",420,3,1"
"2019-09-01,""Age of Mythology"",410,8,3"
"2019-09-01,""Dengeki Bunko: Fighting Climax Ignition"",410,3,1"
"2019-09-01,""Koihime Enbu"",330,3,1"
"2019-09-01,""osu!"",329.76,8,1"
"2019-09-01,""Persona 4 Arena Ultimax"",260,3,1"
"2019-09-01,""Kill la Kill the Game: IF"",230,3,1"
"2019-09-01,""Acceleration of SUGURI 2"",210,3,1"
"2019-09-01,""Power Rangers: Battle for the Grid"",200,3,1"
"2019-09-01,""Samurai Shodown V Special"",190,3,1"
"2019-09-01,""Them's Fightin' Herds"",190,3,1"
"2019-09-01,""Puyo Puyo Tetris"",160,3,1"
"2019-09-01,""Ultra Street Fighter IV"",160,3,1"
"2019-09-01,""Pokkén Tournament DX"",130,2,1"
"2019-09-01,""Puyo Puyo Champions"",110,3,1"
"2019-10-01,""Counter-Strike: Global Offensive"",1454666.09,849,64"
"2019-10-01,""Auto Chess"",1e+06,32,1"
"2019-10-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",881968.45,436,20"
"2019-10-01,""Dota 2"",860345.5,236,14"
"2019-10-01,""Clash of Clans"",750000,41,2"
"2019-10-01,""Hearthstone"",687797.83,263,9"
"2019-10-01,""Arena of Valor"",599936.78,141,4"
"2019-10-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",453174.6,306,5"
"2019-10-01,""Rainbow Six Siege"",435367.42,433,18"
"2019-10-01,""Overwatch"",382478.37,264,5"
"2019-10-01,""Fortnite"",267431.86,232,22"
"2019-10-01,""Magic: The Gathering Arena"",262000,28,4"
"2019-10-01,""Mobile Legends: Bang Bang"",245520,162,3"
"2019-10-01,""Free Fire"",174222.13,137,4"
"2019-10-01,""Blade & Soul"",152738.65,49,1"
"2019-10-01,""Teamfight Tactics"",150250,16,1"
"2019-10-01,""Clash Royale"",150000,24,1"
"2019-10-01,""Summoners War: Sky Arena"",140000,4,1"
"2019-10-01,""Point Blank"",126958.21,53,2"
"2019-10-01,""Super Smash Bros. Ultimate"",118317.99,239,59"
"2019-10-01,""League of Legends"",114772.91,210,14"
"2019-10-01,""iRacing.com"",112000,32,1"
"2019-10-01,""Rocket League"",82111.94,252,40"
"2019-10-01,""Big Buck Hunter Arcade"",76200,3,1"
"2019-10-01,""Paladins"",70000,40,2"
"2019-10-01,""Tekken 7"",54784.86,63,16"
"2019-10-01,""WWE 2K20"",50000,20,2"
"2019-10-01,""Identity V"",46010.87,19,1"
"2019-10-01,""Brawlhalla"",40500,74,10"
"2019-10-01,""StarCraft II"",39271.03,71,18"
"2019-10-01,""Mortal Kombat 11"",35223.99,34,3"
"2019-10-01,""CrossFire"",27962,15,1"
"2019-10-01,""Battalion 1944"",26041.74,65,4"
"2019-10-01,""Street Fighter V: Arcade Edition"",24365.98,22,3"
"2019-10-01,""Shadowverse"",23985.79,8,1"
"2019-10-01,""StarCraft: Remastered"",22385.2,14,6"
"2019-10-01,""WarCraft III"",22374.2,17,4"
"2019-10-01,""Super Smash Bros. Melee"",21794.68,37,6"
"2019-10-01,""Heroes of the Storm"",20696.74,50,4"
"2019-10-01,""FIFA 20"",15631.16,13,9"
"2019-10-01,""Dead or Alive 6"",15470,24,4"
"2019-10-01,""Dead By Daylight"",15000,15,3"
"2019-10-01,""Street Fighter V"",15000,8,1"
"2019-10-01,""Farming Simulator 19"",13349.23,24,1"
"2019-10-01,""Brawl Stars"",10977.6,13,1"
"2019-10-01,""rFactor 2"",10190,16,3"
"2019-10-01,""Call of Duty: Modern Warfare"",10000,6,1"
"2019-10-01,""Tetris"",10000,16,1"
"2019-10-01,""Samurai Shodown (2019)"",8865.98,11,2"
"2019-10-01,""Age of Empires"",8628,19,7"
"2019-10-01,""FIFA Online 4"",8596.91,16,1"
"2019-10-01,""King of Fighters XIV"",7685.98,8,1"
"2019-10-01,""Ring of Elysium"",6000,5,1"
"2019-10-01,""Dragon Ball FighterZ"",5866.98,13,3"
"2019-10-01,""Age of Empires II"",5459.99,67,14"
"2019-10-01,""Under Night In-Birth EXE: Late[st]"",2960,11,2"
"2019-10-01,""Project Cars 2"",2000,2,2"
"2019-10-01,""TrackMania 2: Stadium"",1651.8,19,7"
"2019-10-01,""osu!"",1620,18,1"
"2019-10-01,""Soul Calibur VI"",1460,11,2"
"2019-10-01,""Chess.com"",1400,10,1"
"2019-10-01,""BlazBlue: Cross Tag Battle"",1130,11,2"
"2019-10-01,""Guilty Gear Xrd REV 2"",1128.8,6,2"
"2019-10-01,""Lichess"",1100,8,2"
"2019-10-01,""Melty Blood: Actress Again Current Code"",1040,8,1"
"2019-10-01,""Dota Underlords"",1027.46,15,6"
"2019-10-01,""Super Smash Bros."",630,4,1"
"2019-10-01,""Dengeki Bunko: Fighting Climax Ignition"",590,8,1"
"2019-10-01,""Assetto Corsa"",536.8,4,3"
"2019-10-01,""Street Fighter III: 3rd Strike"",520,3,1"
"2019-10-01,""Artifact Classic"",397.7,10,6"
"2019-10-01,""Super Street Fighter II Turbo"",350,3,1"
"2019-10-01,""Ultra Street Fighter IV"",320,3,1"
"2019-10-01,""Vampire Savior"",280,3,1"
"2019-10-01,""RaceRoom Racing Experience"",220,3,1"
"2019-10-01,""ShootMania Storm"",210.6,12,1"
"2019-10-01,""Team Fortress 2"",210,14,1"
"2019-10-01,""Tekken 5: Dark Resurrection"",210,4,1"
"2019-10-01,""Capcom vs. SNK 2"",190,3,1"
"2019-10-01,""Project M"",182.82,3,1"
"2019-10-01,""Street Fighter Alpha 2"",170,3,1"
"2019-10-01,""Virtua Fighter 5 Final Showdown"",160,4,1"
"2019-10-01,""Age of Mythology"",124,3,1"
"2019-11-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",4194895.05,322,9"
"2019-11-01,""League of Legends"",2414300.98,332,12"
"2019-11-01,""Fortnite"",2219800,867,56"
"2019-11-01,""Counter-Strike: Global Offensive"",1976210.53,1060,72"
"2019-11-01,""Dota 2"",1566187.63,306,20"
"2019-11-01,""StarCraft II"",808638.62,99,24"
"2019-11-01,""SMITE"",8e+05,40,1"
"2019-11-01,""Rocket League"",705078.6,323,41"
"2019-11-01,""Hearthstone"",504293.02,25,9"
"2019-11-01,""Arena of Valor"",5e+05,42,1"
"2019-11-01,""Free Fire"",410441.87,67,2"
"2019-11-01,""FIFA 20"",403660.1,114,6"
"2019-11-01,""Rainbow Six Siege"",368761.89,157,8"
"2019-11-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",349583.25,168,4"
"2019-11-01,""World of WarCraft"",330000,32,1"
"2019-11-01,""Hearthstone Battlegrounds"",3e+05,16,1"
"2019-11-01,""Paladins"",3e+05,40,1"
"2019-11-01,""Brawl Stars"",250000,25,1"
"2019-11-01,""Forza Motorsport 7"",250000,36,1"
"2019-11-01,""Mobile Legends: Bang Bang"",211000,81,1"
"2019-11-01,""Clash of Clans"",163235,4,3"
"2019-11-01,""Brawlhalla"",122000,45,3"
"2019-11-01,""Overwatch"",113497.2,119,3"
"2019-11-01,""Clash Royale"",105000,35,1"
"2019-11-01,""WarCraft III"",85930,12,2"
"2019-11-01,""StarCraft: Remastered"",69999.5,28,6"
"2019-11-01,""Shadowverse"",66907.56,24,3"
"2019-11-01,""iRacing.com"",53420,20,4"
"2019-11-01,""Super Smash Bros. Ultimate"",51093.89,206,63"
"2019-11-01,""Halo 3"",50000,32,1"
"2019-11-01,""Halo: Reach"",50000,16,1"
"2019-11-01,""CrossFire"",48456.8,20,1"
"2019-11-01,""Farming Simulator 19"",39722.8,41,3"
"2019-11-01,""BlazBlue: Central Fiction"",33000,8,1"
"2019-11-01,""BlazBlue: Cross Tag Battle"",33000,8,1"
"2019-11-01,""Guilty Gear Xrd REV 2"",33000,8,1"
"2019-11-01,""Tekken 7"",32860.4,65,10"
"2019-11-01,""Super Smash Bros. Melee"",29677.05,35,7"
"2019-11-01,""Soul Calibur VI"",29305.8,21,4"
"2019-11-01,""World of Tanks"",27665,36,1"
"2019-11-01,""Quake Champions"",22500,24,1"
"2019-11-01,""Age of Empires"",20504,32,7"
"2019-11-01,""rFactor 2"",19978.44,59,3"
"2019-11-01,""RaceRoom Racing Experience"",16990,6,2"
"2019-11-01,""CrossFire Mobile"",16104.76,21,1"
"2019-11-01,""Minecraft"",14000,12,2"
"2019-11-01,""Mortal Kombat 11"",13743.28,22,4"
"2019-11-01,""Dragon Ball FighterZ"",11782.73,27,4"
"2019-11-01,""Call of Duty: Modern Warfare"",11000,11,3"
"2019-11-01,""Teamfight Tactics"",10000,8,1"
"2019-11-01,""Assetto Corsa"",9027,3,3"
"2019-11-01,""Team Fortress 2"",8960,164,4"
"2019-11-01,""TrackMania 2: Stadium"",8629.1,47,10"
"2019-11-01,""Dead or Alive 6"",8184,4,1"
"2019-11-01,""osu!"",5526.91,8,1"
"2019-11-01,""Age of Empires II"",3966.39,33,13"
"2019-11-01,""Battalion 1944"",3000,9,3"
"2019-11-01,""Street Fighter V: Arcade Edition"",2532.9,14,3"
"2019-11-01,""Rivals of Aether"",2210,9,2"
"2019-11-01,""Gears 5"",1500,10,3"
"2019-11-01,""Chess.com"",1399.99,7,1"
"2019-11-01,""Lichess"",1000,5,1"
"2019-11-01,""Age of Empires III"",691,5,2"
"2019-11-01,""Artifact Classic"",601,13,7"
"2019-11-01,""Samurai Shodown (2019)"",599.52,6,2"
"2019-11-01,""Dota Underlords"",360.75,4,6"
"2019-11-01,""Age of Mythology"",346,19,2"
"2019-11-01,""Pokkén Tournament DX"",310,3,1"
"2019-11-01,""Under Night In-Birth EXE: Late[st]"",110.58,3,1"
"2019-12-01,""Fortnite"",13863847.89,1436,57"
"2019-12-01,""Counter-Strike: Global Offensive"",3797000.04,1137,86"
"2019-12-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",1680592.69,319,7"
"2019-12-01,""Arena of Valor"",1550320.22,169,4"
"2019-12-01,""Shadowverse"",1387727.29,24,1"
"2019-12-01,""League of Legends"",1052347.24,179,8"
"2019-12-01,""Dota 2"",825225.81,285,21"
"2019-12-01,""CrossFire"",820000,20,1"
"2019-12-01,""Magic: The Gathering Arena"",750000,56,1"
"2019-12-01,""Madden NFL 20"",703000,32,1"
"2019-12-01,""Rocket League"",550728.59,168,33"
"2019-12-01,""F1 2019"",5e+05,22,1"
"2019-12-01,""TEPPEN"",456721.47,12,1"
"2019-12-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",450122.31,463,24"
"2019-12-01,""Clash Royale"",401623,24,2"
